user,in_degree,out_degree,betweenness,pagerank
@priscilaportuguez4983,0.0009722897423432182,0.0,0.0,0.000662823981145536
@cacapolice,0.0009722897423432182,0.0,0.0,0.000662823981145536
@anali1311,0.0009722897423432182,0.0,0.0,0.000662823981145536
@ieseii,0.0009722897423432182,0.0,0.0,0.000662823981145536
@anordinaryasian3183,0.0009722897423432182,0.0,0.0,0.000662823981145536
@monnar7131,0.0009722897423432182,0.0,0.0,0.000662823981145536
@Caden_Adele,0.0009722897423432182,0.00024307243558580456,2.3639429670391885e-07,0.000662823981145536
@danielarosasmontesinos5919,0.0009722897423432182,0.0,0.0,0.000662823981145536
@xxgalaxysatterlee_amaraxdx1628,0.0009722897423432182,0.0,0.0,0.000662823981145536
@kimnayeli1221,0.0009722897423432182,0.0,0.0,0.000662823981145536
@marianna8062,0.0009722897423432182,0.0,0.0,0.000662823981145536
@laianerodrigues4810,0.0012153621779290229,0.0,0.0,0.000662823981145536
@anushreelad304,0.0009722897423432182,0.0,0.0,0.000662823981145536
@Descitizen127,0.0009722897423432182,0.0,0.0,0.000662823981145536
@impressivefan,0.0009722897423432182,0.0,0.0,0.000662823981145536
@koyakoya1100,0.0009722897423432182,0.0,0.0,0.000662823981145536
@annaseokjinie,0.0009722897423432182,0.0,0.0,0.000662823981145536
@janleekpop6814,0.0009722897423432182,0.0,0.0,0.000662823981145536
@jeonjk1405,0.0009722897423432182,0.0,0.0,0.000662823981145536
@samimoha2079,0.0009722897423432182,0.0,0.0,0.000662823981145536
@jennifergablah5384,0.0009722897423432182,0.0,0.0,0.000662823981145536
@wingxzz,0.0009722897423432182,0.0,0.0,0.000662823981145536
@brook117,0.0009722897423432182,0.0,0.0,0.000662823981145536
@nicoleabad9633,0.0009722897423432182,0.0,0.0,0.000662823981145536
@johnnylofland7811,0.0009722897423432182,0.0,0.0,0.000662823981145536
@BabyGukii,0.0009722897423432182,0.0,0.0,0.000662823981145536
@elliekim1326,0.0009722897423432182,0.0,0.0,0.000662823981145536
@vsilligirlbestie3973,0.0009722897423432182,0.0,0.0,0.000662823981145536
@martinacosta1996,0.0009722897423432182,0.0,0.0,0.000662823981145536
@leafy5600,0.0009722897423432182,0.0,0.0,0.000662823981145536
@darling7088,0.0009722897423432182,0.0,0.0,0.000662823981145536
@yoonji-z6w,0.0009722897423432182,0.0,0.0,0.000662823981145536
@kodyfarted,0.0009722897423432182,0.0,0.0,0.000662823981145536
@kaoimiu6115,0.0009722897423432182,0.0,0.0,0.000662823981145536
@babyyoda888,0.0009722897423432182,0.0,0.0,0.000662823981145536
@kim-sunny1593,0.0009722897423432182,0.0,0.0,0.000662823981145536
@binibingangel187,0.0009722897423432182,0.0,0.0,0.000662823981145536
@sun_htwt,0.0009722897423432182,0.0,0.0,0.000662823981145536
@brisscruz6126,0.0009722897423432182,0.0,0.0,0.000662823981145536
@tenct139,0.0009722897423432182,0.0,0.0,0.000662823981145536
@calicocat6686,0.0009722897423432182,0.0,0.0,0.000662823981145536
@meowyoem,0.0009722897423432182,0.0,0.0,0.000662823981145536
@sheyseu0301,0.0009722897423432182,0.0,0.0,0.000662823981145536
@LikeARMY_OT7,0.0009722897423432182,0.0,0.0,0.000662823981145536
@uwu-sr2ef,0.0009722897423432182,0.0,0.0,0.000662823981145536
@mariaanacholahernandez2439,0.0009722897423432182,0.0,0.0,0.000662823981145536
@apenasumaarmysad6965,0.0009722897423432182,0.0,0.0,0.000662823981145536
@marleen5469,0.0009722897423432182,0.0,0.0,0.000662823981145536
@Arzu-y7b,0.0009722897423432182,0.0,0.0,0.000662823981145536
@umaarmyqualquer8056,0.0009722897423432182,0.0,0.0,0.000662823981145536
@Midori5017,0.0009722897423432182,0.0,0.0,0.000662823981145536
@priyankasaxena4983,0.0009722897423432182,0.0,0.0,0.000662823981145536
@InternetUser37,0.0009722897423432182,0.0007292173067574136,7.091828901117566e-07,0.000662823981145536
@desireekookie6865,0.0012153621779290229,0.0,0.0,0.0006414611159211938
@mariafernanda3531,0.0012153621779290229,0.0,0.0,0.0006414611159211938
@zeynepelgort7756,0.0012153621779290229,0.0,0.0,0.0006414611159211938
@131_ID,0.0007292173067574136,0.0,0.0,0.0006327205357255982
@junamariecasia3987,0.0009722897423432182,0.0,0.0,0.0005987353854725094
@proyectostream9587,0.0009722897423432182,0.0,0.0,0.0005987353854725094
@anamariadabatos4625,0.0009722897423432182,0.0,0.0,0.0005987353854725094
@vminkooksopenamjinbtsarmy5870,0.0009722897423432182,0.00024307243558580456,2.3639429670391885e-07,0.0005987353854725094
@jessicaemery1621,0.0009722897423432182,0.0,0.0,0.0005987353854725094
@Loumonty,0.0009722897423432182,0.0,0.0,0.0005987353854725094
@mich2143,0.0009722897423432182,0.0,0.0,0.0005987353854725094
@jkkkkkkkjeonnnn,0.0009722897423432182,0.00024307243558580456,4.727885934078377e-07,0.0005987353854725094
